id_apolice,id_veiculo,cpf_segurado,data_inicio_vigencia,cobertura
7897,6897,CPF_268,2026-01-06,Total
7898,6898,CPF_206,2026-01-18,Roubo/Furto
7899,6899,CPF_37,2026-01-31,Terceiros
7900,6900,CPF_194,2026-02-17,Total
7901,6901,CPF_463,2025-04-12,Total
7902,6902,CPF_995,2026-02-16,Total
7903,6903,CPF_321,2025-09-09,Roubo/Furto
7904,6904,CPF_718,2026-02-28,Total
7905,6905,CPF_42,2026-01-28,Roubo/Furto
7906,6906,CPF_451,2025-12-22,Terceiros
7907,6907,CPF_140,2025-07-20,Terceiros
7908,6908,CPF_550,2026-01-17,Terceiros
7909,6909,CPF_399,2026-01-12,Terceiros
7910,6910,CPF_553,2025-08-05,Terceiros
7911,6911,CPF_368,2025-04-10,Roubo/Furto
7912,6912,CPF_584,2025-05-09,Total
7913,6913,CPF_767,2026-03-29,Total
7914,6914,CPF_226,2026-03-01,Total
7915,6915,CPF_245,2025-10-30,Terceiros
7916,6916,CPF_559,2025-10-23,Terceiros
7917,6917,CPF_921,2025-11-04,Roubo/Furto
7918,6918,CPF_858,2025-09-12,Roubo/Furto
7919,6919,CPF_358,2025-08-24,Total
7920,6920,CPF_591,2026-03-04,Terceiros
7921,6921,CPF_821,2025-06-26,Roubo/Furto
7922,6922,CPF_73,2026-03-31,Total
7923,6923,CPF_148,2025-12-29,Total
7924,6924,CPF_825,2026-01-08,Total
7925,6925,CPF_858,2026-03-13,Roubo/Furto
7926,6926,CPF_655,2026-03-21,Terceiros
7927,6927,CPF_247,2025-05-24,Total
7928,6928,CPF_990,2025-11-30,Terceiros
7929,6929,CPF_472,2025-11-24,Roubo/Furto
7930,6930,CPF_818,2025-09-20,Total
7931,6931,CPF_250,2025-10-19,Total
7932,6932,CPF_140,2025-09-16,Terceiros
7933,6933,CPF_233,2025-05-12,Total
7934,6934,CPF_182,2025-05-25,Terceiros
7935,6935,CPF_291,2025-12-25,Roubo/Furto
7936,6936,CPF_733,2025-04-17,Total
7937,6937,CPF_645,2025-05-20,Roubo/Furto
7938,6938,CPF_166,2025-08-19,Total
7939,6939,CPF_352,2025-05-03,Total
7940,6940,CPF_261,2025-11-30,Total
7941,6941,CPF_507,2026-02-23,Terceiros
7942,6942,CPF_260,2026-02-24,Roubo/Furto
7943,6943,CPF_425,2025-09-27,Roubo/Furto
7944,6944,CPF_92,2026-03-09,Terceiros
7945,6945,CPF_81,2025-10-17,Roubo/Furto
7946,6946,CPF_237,2025-05-09,Roubo/Furto
7947,6947,CPF_141,2025-09-10,Total
7948,6948,CPF_329,2025-10-04,Total
7949,6949,CPF_937,2025-11-22,Roubo/Furto
7950,6950,CPF_591,2025-10-11,Roubo/Furto
7951,6951,CPF_622,2025-09-29,Terceiros
7952,6952,CPF_170,2025-05-08,Roubo/Furto
7953,6953,CPF_71,2025-11-10,Total
7954,6954,CPF_519,2026-02-22,Total
7955,6955,CPF_566,2025-08-07,Total
7956,6956,CPF_594,2025-10-06,Roubo/Furto
7957,6957,CPF_239,2025-06-29,Total
7958,6958,CPF_486,2025-11-05,Roubo/Furto
7959,6959,CPF_549,2025-08-22,Total
7960,6960,CPF_470,2025-08-21,Roubo/Furto
7961,6961,CPF_233,2026-02-20,Terceiros
7962,6962,CPF_854,2025-08-17,Roubo/Furto
7963,6963,CPF_732,2025-12-12,Roubo/Furto
7964,6964,CPF_522,2025-05-17,Roubo/Furto
7965,6965,CPF_453,2026-02-03,Total
7966,6966,CPF_368,2025-11-20,Terceiros
7967,6967,CPF_161,2025-09-12,Total
7968,6968,CPF_221,2026-01-07,Roubo/Furto
7969,6969,CPF_298,2025-04-08,Total
7970,6970,CPF_783,2025-08-10,Roubo/Furto
7971,6971,CPF_515,2026-01-09,Terceiros
7972,6972,CPF_337,2025-05-10,Total
7973,6973,CPF_820,2025-09-08,Terceiros
7974,6974,CPF_101,2025-11-08,Total
7975,6975,CPF_423,2026-01-02,Roubo/Furto
7976,6976,CPF_108,2025-04-25,Total
7977,6977,CPF_165,2025-07-08,Terceiros
7978,6978,CPF_956,2025-10-30,Roubo/Furto
7979,6979,CPF_284,2025-09-17,Total
7980,6980,CPF_37,2026-01-21,Terceiros
7981,6981,CPF_968,2025-06-30,Terceiros
7982,6982,CPF_122,2026-01-07,Terceiros
7983,6983,CPF_434,2025-11-27,Roubo/Furto
7984,6984,CPF_55,2025-08-04,Total
7985,6985,CPF_602,2025-08-24,Terceiros
7986,6986,CPF_272,2025-12-26,Terceiros
7987,6987,CPF_138,2025-04-11,Total
7988,6988,CPF_608,2025-05-14,Total
7989,6989,CPF_830,2025-05-13,Terceiros
7990,6990,CPF_113,2025-05-13,Roubo/Furto
7991,6991,CPF_903,2026-02-12,Roubo/Furto
7992,6992,CPF_203,2026-01-10,Roubo/Furto
7993,6993,CPF_884,2025-10-17,Roubo/Furto
7994,6994,CPF_258,2026-01-30,Terceiros
7995,6995,CPF_299,2025-12-03,Terceiros
7996,6996,CPF_458,2026-01-28,Roubo/Furto
7997,6997,CPF_585,2025-12-21,Roubo/Furto
7998,6998,CPF_854,2026-04-01,Terceiros
7999,6999,CPF_910,2025-08-04,Roubo/Furto
8000,7000,CPF_673,2026-02-04,Total
8001,7001,CPF_409,2025-05-25,Total
8002,7002,CPF_957,2025-12-19,Roubo/Furto
8003,7003,CPF_865,2025-05-26,Roubo/Furto
8004,7004,CPF_656,2025-09-30,Total
8005,7005,CPF_432,2025-05-06,Terceiros
8006,7006,CPF_262,2025-05-14,Terceiros
8007,7007,CPF_25,2025-09-14,Roubo/Furto
8008,7008,CPF_297,2026-02-26,Total
8009,7009,CPF_730,2025-08-08,Terceiros
8010,7010,CPF_249,2025-07-17,Terceiros
8011,7011,CPF_142,2025-08-17,Roubo/Furto
8012,7012,CPF_351,2026-01-23,Terceiros
8013,7013,CPF_802,2026-04-02,Total
8014,7014,CPF_471,2025-11-15,Total
8015,7015,CPF_980,2025-12-19,Terceiros
8016,7016,CPF_913,2025-06-24,Total
8017,7017,CPF_255,2025-11-22,Roubo/Furto
8018,7018,CPF_829,2026-02-06,Roubo/Furto
8019,7019,CPF_933,2025-09-17,Terceiros
8020,7020,CPF_950,2025-12-02,Roubo/Furto
8021,7021,CPF_722,2025-09-19,Roubo/Furto
8022,7022,CPF_918,2025-12-29,Terceiros
8023,7023,CPF_821,2025-09-16,Roubo/Furto
8024,7024,CPF_662,2025-07-22,Terceiros
8025,7025,CPF_33,2025-11-18,Roubo/Furto
8026,7026,CPF_0,2025-11-20,Terceiros
8027,7027,CPF_879,2025-11-23,Roubo/Furto
8028,7028,CPF_903,2025-11-07,Roubo/Furto
8029,7029,CPF_903,2025-07-10,Terceiros
8030,7030,CPF_88,2026-03-21,Total
8031,7031,CPF_999,2025-09-07,Total
8032,7032,CPF_646,2026-03-31,Total
8033,7033,CPF_207,2026-01-19,Roubo/Furto
8034,7034,CPF_626,2025-10-08,Roubo/Furto
8035,7035,CPF_802,2025-08-24,Terceiros
8036,7036,CPF_446,2025-12-12,Terceiros
8037,7037,CPF_144,2025-10-26,Terceiros
8038,7038,CPF_853,2025-12-10,Terceiros
8039,7039,CPF_90,2025-07-09,Roubo/Furto
8040,7040,CPF_292,2025-09-29,Roubo/Furto
8041,7041,CPF_74,2026-01-04,Terceiros
8042,7042,CPF_514,2025-12-18,Terceiros
8043,7043,CPF_717,2025-11-16,Terceiros
8044,7044,CPF_373,2025-09-26,Total
8045,7045,CPF_785,2025-08-02,Terceiros
8046,7046,CPF_828,2025-10-13,Total
8047,7047,CPF_952,2025-11-17,Roubo/Furto
8048,7048,CPF_886,2025-08-23,Total
8049,7049,CPF_776,2025-12-29,Terceiros
8050,7050,CPF_888,2025-09-05,Roubo/Furto
8051,7051,CPF_775,2025-10-16,Roubo/Furto
8052,7052,CPF_451,2026-02-19,Terceiros
8053,7053,CPF_817,2026-02-06,Terceiros
8054,7054,CPF_891,2025-04-21,Roubo/Furto
8055,7055,CPF_512,2026-02-25,Terceiros
8056,7056,CPF_760,2025-09-12,Total
8057,7057,CPF_653,2025-04-24,Total
8058,7058,CPF_622,2025-10-03,Total
8059,7059,CPF_217,2026-04-01,Roubo/Furto
8060,7060,CPF_994,2025-11-09,Roubo/Furto
8061,7061,CPF_822,2026-01-14,Roubo/Furto
8062,7062,CPF_364,2025-09-13,Roubo/Furto
8063,7063,CPF_422,2026-02-22,Total
8064,7064,CPF_904,2026-02-03,Terceiros
8065,7065,CPF_455,2026-03-23,Roubo/Furto
8066,7066,CPF_365,2025-08-25,Terceiros
8067,7067,CPF_20,2025-09-23,Terceiros
8068,7068,CPF_810,2025-05-12,Terceiros
8069,7069,CPF_570,2026-03-05,Terceiros
8070,7070,CPF_223,2025-06-04,Total
8071,7071,CPF_70,2025-11-21,Total
8072,7072,CPF_399,2025-11-05,Roubo/Furto
8073,7073,CPF_415,2025-12-22,Terceiros
8074,7074,CPF_607,2025-08-04,Terceiros
8075,7075,CPF_177,2025-10-20,Total
8076,7076,CPF_246,2025-08-01,Roubo/Furto
8077,7077,CPF_162,2025-12-25,Total
8078,7078,CPF_372,2025-12-09,Total
8079,7079,CPF_457,2025-09-21,Roubo/Furto
8080,7080,CPF_351,2025-07-07,Total
8081,7081,CPF_150,2025-06-21,Roubo/Furto
8082,7082,CPF_83,2025-12-15,Roubo/Furto
8083,7083,CPF_384,2025-07-07,Terceiros
8084,7084,CPF_611,2025-07-01,Terceiros
8085,7085,CPF_670,2025-05-07,Terceiros
8086,7086,CPF_966,2025-05-13,Terceiros
8087,7087,CPF_374,2025-12-30,Terceiros
8088,7088,CPF_303,2025-12-10,Terceiros
8089,7089,CPF_794,2026-03-30,Roubo/Furto
8090,7090,CPF_769,2026-01-31,Roubo/Furto
8091,7091,CPF_475,2025-07-16,Total
8092,7092,CPF_115,2026-02-19,Roubo/Furto
8093,7093,CPF_993,2025-06-11,Roubo/Furto
8094,7094,CPF_21,2025-09-02,Terceiros
8095,7095,CPF_969,2026-01-08,Roubo/Furto
8096,7096,CPF_150,2026-03-24,Total
8097,7097,CPF_561,2025-04-15,Terceiros
8098,7098,CPF_978,2025-10-09,Total
8099,7099,CPF_871,2025-09-08,Total
8100,7100,CPF_107,2026-02-20,Roubo/Furto
8101,7101,CPF_441,2026-03-09,Total
8102,7102,CPF_109,2026-03-23,Total
8103,7103,CPF_381,2026-04-02,Total
8104,7104,CPF_811,2025-04-22,Terceiros
8105,7105,CPF_755,2025-05-06,Terceiros
8106,7106,CPF_373,2025-04-07,Terceiros
8107,7107,CPF_265,2025-08-04,Total
8108,7108,CPF_406,2025-11-09,Total
8109,7109,CPF_830,2026-03-20,Terceiros
8110,7110,CPF_438,2026-02-19,Total
8111,7111,CPF_987,2026-03-02,Total
8112,7112,CPF_185,2025-04-13,Roubo/Furto
8113,7113,CPF_752,2026-03-31,Terceiros
8114,7114,CPF_635,2026-01-11,Total
8115,7115,CPF_333,2025-10-22,Terceiros
8116,7116,CPF_524,2026-01-10,Terceiros
8117,7117,CPF_217,2025-05-28,Terceiros
8118,7118,CPF_856,2025-07-28,Terceiros
8119,7119,CPF_524,2025-05-20,Roubo/Furto
8120,7120,CPF_924,2026-03-05,Terceiros
8121,7121,CPF_385,2026-02-04,Roubo/Furto
8122,7122,CPF_226,2025-07-02,Roubo/Furto
8123,7123,CPF_359,2026-03-24,Terceiros
8124,7124,CPF_875,2025-10-02,Terceiros
8125,7125,CPF_435,2025-10-05,Roubo/Furto
8126,7126,CPF_949,2025-05-26,Terceiros
8127,7127,CPF_347,2025-06-15,Total
8128,7128,CPF_136,2025-04-22,Total
8129,7129,CPF_997,2026-03-16,Terceiros
8130,7130,CPF_411,2025-08-02,Roubo/Furto
8131,7131,CPF_447,2025-06-11,Total
8132,7132,CPF_163,2025-04-25,Terceiros
8133,7133,CPF_258,2025-06-04,Roubo/Furto
8134,7134,CPF_964,2026-02-08,Roubo/Furto
8135,7135,CPF_291,2025-11-24,Total
8136,7136,CPF_68,2025-05-08,Roubo/Furto
8137,7137,CPF_25,2025-12-30,Roubo/Furto
8138,7138,CPF_781,2026-04-05,Total
8139,7139,CPF_600,2026-03-31,Roubo/Furto
8140,7140,CPF_750,2025-08-30,Roubo/Furto
8141,7141,CPF_578,2026-01-29,Total
8142,7142,CPF_658,2025-12-04,Roubo/Furto
8143,7143,CPF_112,2025-08-01,Total
8144,7144,CPF_127,2026-03-20,Total
8145,7145,CPF_237,2026-01-18,Roubo/Furto
8146,7146,CPF_924,2025-05-02,Total
8147,7147,CPF_83,2026-01-18,Terceiros
8148,7148,CPF_330,2026-01-25,Terceiros
8149,7149,CPF_366,2025-08-05,Terceiros
8150,7150,CPF_587,2025-12-14,Total
8151,7151,CPF_675,2025-07-11,Roubo/Furto
8152,7152,CPF_491,2025-12-05,Total
8153,7153,CPF_200,2025-04-20,Roubo/Furto
8154,7154,CPF_885,2025-10-15,Roubo/Furto
8155,7155,CPF_301,2026-02-08,Total
8156,7156,CPF_951,2026-03-22,Roubo/Furto
8157,7157,CPF_245,2025-06-25,Terceiros
8158,7158,CPF_509,2025-06-06,Terceiros
8159,7159,CPF_476,2025-09-29,Terceiros
8160,7160,CPF_9,2026-01-09,Roubo/Furto
8161,7161,CPF_706,2025-05-17,Total
8162,7162,CPF_575,2025-05-05,Terceiros
8163,7163,CPF_849,2025-08-11,Terceiros
8164,7164,CPF_64,2025-06-04,Roubo/Furto
8165,7165,CPF_543,2025-06-02,Total
8166,7166,CPF_397,2025-10-03,Terceiros
8167,7167,CPF_995,2025-10-20,Roubo/Furto
8168,7168,CPF_515,2025-10-28,Terceiros
8169,7169,CPF_630,2026-02-28,Terceiros
8170,7170,CPF_630,2025-09-24,Total
8171,7171,CPF_631,2025-10-19,Roubo/Furto
8172,7172,CPF_323,2026-02-22,Roubo/Furto
8173,7173,CPF_55,2025-06-25,Roubo/Furto
8174,7174,CPF_246,2025-06-25,Terceiros
8175,7175,CPF_256,2025-09-05,Roubo/Furto
8176,7176,CPF_738,2025-09-23,Roubo/Furto
8177,7177,CPF_206,2025-09-04,Roubo/Furto
8178,7178,CPF_98,2025-09-14,Roubo/Furto
8179,7179,CPF_131,2025-11-26,Total
8180,7180,CPF_14,2026-02-28,Roubo/Furto
8181,7181,CPF_470,2025-07-05,Roubo/Furto
8182,7182,CPF_608,2025-12-03,Total
8183,7183,CPF_894,2025-06-15,Terceiros
8184,7184,CPF_310,2025-10-17,Terceiros
8185,7185,CPF_39,2025-07-04,Total
8186,7186,CPF_184,2026-02-25,Terceiros
8187,7187,CPF_487,2025-05-10,Terceiros
8188,7188,CPF_879,2025-05-04,Total
8189,7189,CPF_518,2026-03-18,Total
8190,7190,CPF_451,2025-08-19,Total
8191,7191,CPF_255,2025-06-30,Terceiros
8192,7192,CPF_68,2025-07-23,Total
8193,7193,CPF_510,2026-02-05,Terceiros
8194,7194,CPF_905,2025-06-06,Roubo/Furto
8195,7195,CPF_306,2025-05-11,Total
8196,7196,CPF_587,2025-05-01,Terceiros
8197,7197,CPF_352,2025-12-28,Terceiros
8198,7198,CPF_289,2026-03-30,Roubo/Furto
8199,7199,CPF_481,2026-01-11,Terceiros
8200,7200,CPF_55,2026-03-06,Total
8201,7201,CPF_117,2026-02-14,Roubo/Furto
8202,7202,CPF_182,2025-09-09,Terceiros
8203,7203,CPF_536,2025-09-30,Terceiros
8204,7204,CPF_146,2025-09-14,Terceiros
8205,7205,CPF_899,2025-05-13,Roubo/Furto
8206,7206,CPF_855,2026-02-05,Roubo/Furto
8207,7207,CPF_287,2025-08-25,Roubo/Furto
8208,7208,CPF_415,2026-01-17,Total
8209,7209,CPF_359,2025-05-10,Terceiros
8210,7210,CPF_719,2025-09-23,Total
8211,7211,CPF_277,2026-02-08,Total
8212,7212,CPF_334,2025-08-19,Roubo/Furto
8213,7213,CPF_339,2025-08-07,Roubo/Furto
8214,7214,CPF_185,2026-01-04,Terceiros
8215,7215,CPF_242,2025-05-14,Roubo/Furto
8216,7216,CPF_942,2025-06-22,Total
8217,7217,CPF_923,2026-01-25,Total
8218,7218,CPF_969,2025-06-05,Roubo/Furto
8219,7219,CPF_719,2025-06-14,Terceiros
8220,7220,CPF_117,2025-08-05,Terceiros
8221,7221,CPF_379,2026-01-22,Total
8222,7222,CPF_302,2026-02-12,Roubo/Furto
8223,7223,CPF_694,2025-09-28,Roubo/Furto
8224,7224,CPF_848,2025-11-26,Terceiros
8225,7225,CPF_99,2026-04-04,Terceiros
8226,7226,CPF_348,2025-10-06,Roubo/Furto
8227,7227,CPF_528,2025-12-25,Terceiros
8228,7228,CPF_41,2026-02-14,Total
8229,7229,CPF_221,2025-04-16,Terceiros
8230,7230,CPF_477,2026-02-19,Terceiros
8231,7231,CPF_757,2025-08-26,Terceiros
8232,7232,CPF_169,2026-03-18,Terceiros
8233,7233,CPF_915,2025-11-07,Roubo/Furto
8234,7234,CPF_551,2025-11-08,Total
8235,7235,CPF_795,2025-06-27,Terceiros
8236,7236,CPF_489,2025-11-30,Terceiros
8237,7237,CPF_713,2025-11-08,Roubo/Furto
8238,7238,CPF_410,2026-01-16,Total
8239,7239,CPF_511,2026-03-08,Terceiros
8240,7240,CPF_1,2025-06-21,Total
8241,7241,CPF_182,2025-07-14,Total
8242,7242,CPF_515,2025-11-12,Roubo/Furto
8243,7243,CPF_611,2025-05-27,Total
8244,7244,CPF_169,2025-09-27,Roubo/Furto
8245,7245,CPF_479,2025-05-11,Terceiros
8246,7246,CPF_421,2025-04-22,Roubo/Furto
8247,7247,CPF_193,2025-07-18,Total
8248,7248,CPF_333,2025-11-19,Terceiros
8249,7249,CPF_108,2025-06-08,Total
8250,7250,CPF_37,2025-05-14,Roubo/Furto
8251,7251,CPF_170,2026-03-26,Total
8252,7252,CPF_818,2025-08-14,Roubo/Furto
8253,7253,CPF_602,2026-02-27,Terceiros
8254,7254,CPF_13,2026-02-19,Terceiros
8255,7255,CPF_688,2025-12-02,Roubo/Furto
8256,7256,CPF_256,2025-06-22,Terceiros
8257,7257,CPF_22,2025-09-01,Terceiros
8258,7258,CPF_293,2025-12-13,Terceiros
8259,7259,CPF_13,2025-08-29,Terceiros
8260,7260,CPF_109,2025-11-20,Total
8261,7261,CPF_648,2025-07-20,Roubo/Furto
8262,7262,CPF_277,2026-02-15,Terceiros
8263,7263,CPF_929,2026-01-19,Total
8264,7264,CPF_169,2026-01-23,Terceiros
8265,7265,CPF_565,2026-03-22,Roubo/Furto
8266,7266,CPF_940,2025-04-09,Roubo/Furto
8267,7267,CPF_653,2026-03-17,Roubo/Furto
8268,7268,CPF_268,2025-08-14,Total
8269,7269,CPF_98,2025-09-22,Terceiros
8270,7270,CPF_178,2025-04-07,Terceiros
8271,7271,CPF_464,2026-02-11,Terceiros
8272,7272,CPF_992,2025-07-27,Terceiros
8273,7273,CPF_601,2025-07-15,Roubo/Furto
8274,7274,CPF_889,2025-11-05,Total
8275,7275,CPF_17,2026-03-09,Total
8276,7276,CPF_91,2025-07-17,Roubo/Furto
8277,7277,CPF_80,2026-02-17,Terceiros
8278,7278,CPF_48,2025-12-23,Terceiros
8279,7279,CPF_898,2026-03-22,Roubo/Furto
8280,7280,CPF_469,2026-03-20,Roubo/Furto
8281,7281,CPF_959,2025-10-09,Roubo/Furto
8282,7282,CPF_496,2025-05-12,Roubo/Furto
8283,7283,CPF_655,2025-08-23,Roubo/Furto
8284,7284,CPF_283,2025-05-18,Total
8285,7285,CPF_460,2025-10-26,Terceiros
8286,7286,CPF_496,2025-12-13,Roubo/Furto
8287,7287,CPF_195,2025-11-23,Roubo/Furto
8288,7288,CPF_981,2025-09-14,Terceiros
8289,7289,CPF_627,2025-07-16,Roubo/Furto
8290,7290,CPF_875,2025-11-02,Total
8291,7291,CPF_66,2025-05-07,Roubo/Furto
8292,7292,CPF_182,2026-01-10,Terceiros
8293,7293,CPF_911,2025-12-22,Total
8294,7294,CPF_317,2026-01-26,Terceiros
8295,7295,CPF_222,2025-08-28,Terceiros
8296,7296,CPF_957,2025-08-09,Roubo/Furto
8297,7297,CPF_709,2025-07-18,Terceiros
8298,7298,CPF_617,2026-02-20,Roubo/Furto
8299,7299,CPF_560,2025-07-24,Total
8300,7300,CPF_46,2025-10-20,Terceiros
8301,7301,CPF_507,2025-06-30,Roubo/Furto
8302,7302,CPF_533,2026-02-12,Roubo/Furto
8303,7303,CPF_279,2025-08-14,Roubo/Furto
8304,7304,CPF_378,2025-10-01,Terceiros
8305,7305,CPF_8,2026-03-18,Total
8306,7306,CPF_331,2025-04-19,Terceiros
8307,7307,CPF_614,2025-06-16,Total
8308,7308,CPF_950,2025-04-11,Total
8309,7309,CPF_141,2026-02-28,Terceiros
8310,7310,CPF_877,2025-04-28,Total
8311,7311,CPF_40,2025-10-03,Roubo/Furto
8312,7312,CPF_227,2025-06-07,Terceiros
8313,7313,CPF_632,2025-09-09,Roubo/Furto
8314,7314,CPF_343,2025-06-23,Total
8315,7315,CPF_680,2026-02-27,Terceiros
8316,7316,CPF_527,2026-04-03,Roubo/Furto
8317,7317,CPF_93,2025-05-09,Roubo/Furto
8318,7318,CPF_182,2025-11-20,Roubo/Furto
8319,7319,CPF_893,2025-10-29,Total
8320,7320,CPF_857,2025-04-30,Roubo/Furto
8321,7321,CPF_277,2025-06-14,Total
8322,7322,CPF_432,2025-12-24,Terceiros
8323,7323,CPF_247,2025-06-05,Roubo/Furto
8324,7324,CPF_76,2025-04-15,Total
8325,7325,CPF_360,2025-06-02,Total
8326,7326,CPF_409,2025-08-04,Total
8327,7327,CPF_110,2025-06-12,Terceiros
8328,7328,CPF_973,2026-01-10,Total
8329,7329,CPF_161,2026-03-31,Terceiros
8330,7330,CPF_551,2025-07-09,Total
8331,7331,CPF_46,2026-03-09,Total
8332,7332,CPF_239,2025-09-26,Total
8333,7333,CPF_92,2025-09-15,Roubo/Furto
8334,7334,CPF_665,2025-11-19,Roubo/Furto
8335,7335,CPF_621,2025-06-15,Terceiros
8336,7336,CPF_32,2025-07-04,Terceiros
8337,7337,CPF_887,2025-12-02,Roubo/Furto
8338,7338,CPF_81,2025-07-20,Total
8339,7339,CPF_975,2025-10-14,Terceiros
8340,7340,CPF_757,2025-11-02,Roubo/Furto
8341,7341,CPF_274,2026-03-31,Roubo/Furto
8342,7342,CPF_910,2025-06-18,Terceiros
8343,7343,CPF_531,2025-12-08,Roubo/Furto
8344,7344,CPF_979,2026-03-15,Total
8345,7345,CPF_509,2025-08-02,Total
8346,7346,CPF_772,2025-09-01,Terceiros
8347,7347,CPF_172,2025-06-22,Total
8348,7348,CPF_720,2026-01-19,Roubo/Furto
8349,7349,CPF_63,2026-02-13,Total
8350,7350,CPF_722,2025-06-01,Total
8351,7351,CPF_111,2025-10-31,Terceiros
8352,7352,CPF_981,2025-04-18,Roubo/Furto
8353,7353,CPF_984,2025-05-25,Roubo/Furto
8354,7354,CPF_407,2026-03-06,Terceiros
8355,7355,CPF_501,2025-10-30,Terceiros
8356,7356,CPF_418,2026-01-18,Terceiros
8357,7357,CPF_480,2025-11-06,Terceiros
8358,7358,CPF_101,2026-03-09,Roubo/Furto
8359,7359,CPF_347,2025-07-31,Roubo/Furto
8360,7360,CPF_611,2025-10-20,Roubo/Furto
8361,7361,CPF_926,2025-06-22,Total
8362,7362,CPF_909,2025-08-12,Terceiros
8363,7363,CPF_422,2025-04-25,Terceiros
8364,7364,CPF_817,2025-09-22,Total
8365,7365,CPF_999,2025-07-01,Terceiros
8366,7366,CPF_429,2025-11-15,Total
8367,7367,CPF_135,2025-12-30,Roubo/Furto
8368,7368,CPF_642,2025-09-16,Terceiros
8369,7369,CPF_357,2025-12-05,Roubo/Furto
8370,7370,CPF_937,2025-05-12,Roubo/Furto
8371,7371,CPF_254,2025-07-16,Terceiros
8372,7372,CPF_8,2025-09-13,Terceiros
8373,7373,CPF_958,2025-10-03,Terceiros
8374,7374,CPF_240,2025-10-12,Roubo/Furto
8375,7375,CPF_98,2026-04-04,Terceiros
8376,7376,CPF_63,2025-06-20,Terceiros
8377,7377,CPF_138,2026-02-11,Terceiros
8378,7378,CPF_134,2025-06-02,Total
8379,7379,CPF_275,2025-08-20,Roubo/Furto
8380,7380,CPF_616,2025-11-17,Terceiros
8381,7381,CPF_868,2026-02-10,Terceiros
8382,7382,CPF_338,2026-01-27,Roubo/Furto
8383,7383,CPF_814,2025-04-09,Terceiros
8384,7384,CPF_110,2026-02-19,Terceiros
8385,7385,CPF_651,2025-10-27,Terceiros
8386,7386,CPF_468,2026-01-10,Terceiros
8387,7387,CPF_48,2025-06-26,Terceiros
8388,7388,CPF_971,2025-12-06,Total
8389,7389,CPF_35,2026-03-26,Terceiros
8390,7390,CPF_616,2025-10-05,Total
8391,7391,CPF_77,2025-10-23,Terceiros
8392,7392,CPF_124,2025-07-01,Terceiros
8393,7393,CPF_404,2025-04-15,Roubo/Furto
8394,7394,CPF_914,2025-06-15,Roubo/Furto
8395,7395,CPF_437,2025-09-03,Total
8396,7396,CPF_429,2026-01-19,Terceiros
8397,7397,CPF_666,2026-02-08,Roubo/Furto
8398,7398,CPF_249,2025-05-07,Roubo/Furto
8399,7399,CPF_788,2025-08-24,Total
8400,7400,CPF_693,2025-07-07,Roubo/Furto
8401,7401,CPF_465,2026-03-22,Total
8402,7402,CPF_101,2026-01-25,Roubo/Furto
8403,7403,CPF_269,2025-06-16,Total
8404,7404,CPF_711,2025-08-08,Terceiros
8405,7405,CPF_111,2025-04-21,Total
8406,7406,CPF_869,2025-05-18,Total
8407,7407,CPF_441,2026-01-31,Terceiros
8408,7408,CPF_516,2025-07-21,Roubo/Furto
8409,7409,CPF_254,2025-08-21,Total
8410,7410,CPF_6,2025-04-19,Roubo/Furto
8411,7411,CPF_661,2026-01-18,Total
8412,7412,CPF_226,2025-04-16,Terceiros
8413,7413,CPF_425,2025-11-07,Total
8414,7414,CPF_707,2025-11-07,Roubo/Furto
8415,7415,CPF_283,2025-04-23,Total
8416,7416,CPF_268,2026-04-01,Terceiros
8417,7417,CPF_552,2025-04-30,Roubo/Furto
8418,7418,CPF_587,2026-01-09,Total
8419,7419,CPF_500,2025-05-18,Total
8420,7420,CPF_544,2025-11-26,Terceiros
8421,7421,CPF_119,2026-03-28,Terceiros
8422,7422,CPF_100,2025-11-03,Roubo/Furto
8423,7423,CPF_848,2025-05-27,Terceiros
8424,7424,CPF_386,2025-10-19,Total
8425,7425,CPF_474,2025-10-28,Terceiros
8426,7426,CPF_517,2025-11-10,Terceiros
8427,7427,CPF_575,2025-08-28,Total
8428,7428,CPF_459,2026-01-10,Total
8429,7429,CPF_748,2026-01-25,Terceiros
8430,7430,CPF_118,2025-04-22,Total
8431,7431,CPF_208,2026-03-23,Total
8432,7432,CPF_371,2026-03-20,Terceiros
8433,7433,CPF_309,2025-08-18,Terceiros
8434,7434,CPF_563,2025-11-17,Terceiros
8435,7435,CPF_679,2025-08-30,Total
8436,7436,CPF_702,2025-11-20,Roubo/Furto
8437,7437,CPF_884,2025-11-16,Terceiros
8438,7438,CPF_191,2025-10-27,Terceiros
8439,7439,CPF_764,2025-09-21,Terceiros
8440,7440,CPF_501,2025-04-28,Total
8441,7441,CPF_722,2025-10-21,Terceiros
8442,7442,CPF_131,2025-10-25,Terceiros
8443,7443,CPF_933,2025-07-09,Total
8444,7444,CPF_977,2025-06-17,Roubo/Furto
8445,7445,CPF_933,2025-07-08,Roubo/Furto
8446,7446,CPF_134,2025-06-06,Total
8447,7447,CPF_279,2025-11-24,Total
8448,7448,CPF_547,2025-08-17,Roubo/Furto
8449,7449,CPF_684,2026-03-21,Total
8450,7450,CPF_876,2025-10-11,Terceiros
8451,7451,CPF_919,2026-04-02,Terceiros
8452,7452,CPF_633,2025-11-20,Terceiros
